	token0	token1	reserveUSD	pairAddress	aprs
61	[object Object]	[object Object]	5557541.84827159	0xca7c2771d248dcbe09eabe0ce57a62e18da178c0	0.0403659953659426
62	[object Object]	[object Object]	5223481.189694664	0x700fc86c46299cf2a8fd86edadae3f57014351b0	0.04269056606358572
63	[object Object]	[object Object]	5207071.624218444	0xbeddb932490e776301c776526615965fae2440de	0.0
64	[object Object]	[object Object]	5165225.608140428	0x8ff2fd6f94cdce7c56bb11328eb9928c9483aa66	0.024388622938646763
65	[object Object]	[object Object]	5057920.049680087	0xf66369997ae562bc9eec2ab9541581252f9ca383	0.12054495560998413
66	[object Object]	[object Object]	5003900.983826925	0x873056a02255872514f05249d93228d788fe4fb4	0.020606103046076085
67	[object Object]	[object Object]	4784697.922014361	0x6cbcd84abcfbb411426dc21a621fe9a68b985bf4	0.01827412788365248
68	[object Object]	[object Object]	4784384.926058749	0x7924a818013f39cf800f5589ff1f1f0def54f31f	0.036627424248294
69	[object Object]	[object Object]	4764785.344026172	0x32a505bf9db617d23bf3ebaac9aef80cb24a828c	0.045945103731278324
70	[object Object]	[object Object]	4728433.849514172	0x4fda00d490c1c05ff15d7313d1cebe9c711e434b	0.03273841840504959
71	[object Object]	[object Object]	4667634.768221698	0x0e9971ff778b042d549994415fb2774b5a3fe7b6	0.010078370360248255
72	[object Object]	[object Object]	4616260.636102922	0x854373387e41371ac6e307a1f29603c6fa10d872	0.2712300851419063
73	[object Object]	[object Object]	4395717.424727716	0xaf31fd9c3b0350424bf96e551d2d1264d8466205	0.10490215340279234
74	[object Object]	[object Object]	4374371.081132816	0xd6ef070951d008f1e6426ad9ca1c4fcf7220ee4d	0.026828008946433536
75	[object Object]	[object Object]	4324574.218860182	0xb011eeaab8bf0c6de75510128da95498e4b7e67f	0.35839385812649277
76	[object Object]	[object Object]	4255758.720227439	0x452c60e1e3ae0965cd27db1c7b3a525d197ca0aa	0.3045294235041574
77	[object Object]	[object Object]	4249980.255260501	0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293	0.32311759880474555
78	[object Object]	[object Object]	4189366.204369828	0x0be902716176d66364f1c2ecf25829a6d95c5bee	0.0013053160166922298
79	[object Object]	[object Object]	4103458.08025142	0x5083b16da538c5022744526122243cf3bddb3bf2	0.07771386210122033
80	[object Object]	[object Object]	4055924.354342329	0xa29fe6ef9592b5d408cca961d0fb9b1faf497d6d	0.08063883184755678
81	[object Object]	[object Object]	3934695.3095096326	0x10db37f4d9b3bc32ae8303b46e6166f7e9652d28	0.08382317184687532
82	[object Object]	[object Object]	3879860.7458407287	0xf82d8ec196fb0d56c6b82a8b1870f09502a49f88	1.2474352375765123
83	[object Object]	[object Object]	3872141.550268926	0xfe903a12359496b932e24c5e9b78f1b9060a6342	0.1295634989058459
84	[object Object]	[object Object]	3813823.9841777785	0xb022e08adc8ba2de6ba4fecb59c6d502f66e953b	0.0
85	[object Object]	[object Object]	3773797.8799738553	0xe5c5227d8105d8d5f26ff3634eb52e2d7cc15b50	0.2101099003406821
86	[object Object]	[object Object]	3772662.9295685217	0x9ff68f61ca5eb0c6606dc517a9d44001e564bb66	0.05020073710595625
87	[object Object]	[object Object]	3750170.793974768	0x3df70e5b6edead5277590d3de5731d17f46e043b	2.2096748052465567
88	[object Object]	[object Object]	3694750.994423144	0x4d5ef58aac27d99935e5b6b4a6778ff292059991	0.05800909301105189
89	[object Object]	[object Object]	3671344.4994403673	0xc3d7aa944105d3fafe07fc1822102449c916a8d0	0.04475520678921741
90	[object Object]	[object Object]	3648505.259339622	0x629d22e6eeac46a11dbc96be93b90aee9309be4c	0.007585021020332442
91	[object Object]	[object Object]	3589522.6136930566	0xc0067d751fb1172dbab1fa003efe214ee8f419b6	0.07983513408855702
92	[object Object]	[object Object]	3538805.8476063777	0xb5f790a03b7559312d9e738df5056a4b4c8459f4	0.07230611170217553
93	[object Object]	[object Object]	3508510.1236742605	0x1f964ff83c54ce447adae5cb93f9ec17018bf55b	0.45406756273150956
94	[object Object]	[object Object]	3489690.932981365	0x6147805e1011417b93e5d693424a62a70d09d0e5	0.036563350660253666
95	[object Object]	[object Object]	3478831.5556452856	0xebd54ad6c1d4b079bdc20ecf36dd29d1d76c9977	0.008359244095524613
96	[object Object]	[object Object]	3449771.5605192757	0xda3706c9a099077e6bc389d1baf918565212a54d	0.04626216820181438
97	[object Object]	[object Object]	3434337.937113588	0x69884da24f31960f694a8fa1f30aa8e0416fbd04	0.06127786069067685
98	[object Object]	[object Object]	3407644.14436992	0x56606d52e8f4186c80cf94a6230986bacba8b6b5	0.060628429683065393
99	[object Object]	[object Object]	3402398.869891702	0x70ec2fa6eccf4010eaf572d1c1a7bcbc72dec983	0.146689024248607
