,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
218,1632268800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4423255.452725983,21012433.343185216,8564506.595833631,42498122.456587754,843223.8564629318,4147548.8791710576,0,121,4.828756959980769,1.004647172615467,4071723.065717207,4166823.2547436524,0.0,2.353045128103035e-08,0.0,0.7190817129207556,-0.013442057398311169,4.1095890410958905e-05,0.03975143982519369,2.353045128103035e-08,0.0,0.03971034393478273,0.03971034393478273
217,1632355200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4447039.349646628,21061806.590929225,8597112.556362694,41737040.12707087,162041.75104242176,769049.843321097,0,28,4.676972946541054,0.9943007129568956,757864.8858355471,764666.8075135555,0.0,2.3959533233680234e-08,0.0,0.7037259572324635,-0.015236278903457134,4.1095890410958905e-05,0.04003240632811633,2.3959533233680234e-08,0.0,0.039991310437705374,0.039991310437705374
216,1632441600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4448191.740324533,20909079.138370328,8564506.738325706,42670441.31129688,853519.1321730873,4114876.6027641473,0,98,4.802347986724403,1.0191560945286875,4098895.8860221854,4193701.5679405816,0.0,2.3435426709197236e-08,0.0,0.7049679680810074,-0.01508565326830602,4.1095890410958905e-05,0.040313519087574856,2.3435426709197236e-08,0.0,0.0402724231971639,0.0402724231971639
215,1632528000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4437660.382195928,20958609.04856409,8563908.805980794,41958224.70491901,200991.321280032,944260.0364111473,0,34,4.714747497380484,0.997177576767492,947623.3290002277,941594.9349468516,0.0,2.3833229528482983e-08,0.0,0.707363095461744,-0.01479795474021628,4.1095890410958905e-05,0.040594778179702695,2.3833229528482983e-08,0.0,0.04055368228929174,0.04055368228929174
214,1632614400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4478505.954174951,20773478.146912985,8563908.805980794,42030931.68711741,429553.7242219103,2018470.890134968,0,73,4.667963415327393,1.0179869530303092,2005141.0695855096,2054777.031228872,0.0,2.3792001743956167e-08,0.0,0.6860277686942011,-0.017491943734920246,4.1095890410958905e-05,0.04087618368067292,2.3792001743956167e-08,0.0,0.04083508779026196,0.04083508779026196
213,1632700800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4566589.673839008,20385152.783240665,8565985.449775385,39766035.52993147,183777.1922048563,836996.4777521205,0,35,4.341192471985398,0.9757886777023214,797812.1633223358,816731.6862672421,0.0,2.514708812869492e-08,0.0,0.6655945085014345,-0.020362095974883032,4.1095890410958905e-05,0.04115773566669845,2.514708812869492e-08,0.0,0.04111663977628749,0.04111663977628749
212,1632787200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4581761.773869788,20307921.033657935,8563622.699944593,40224496.71433205,111331.44736551883,492108.0427203638,0,25,4.361476046902949,1.008059955559059,485569.4409517468,496074.4116749455,0.0,2.486047263939286e-08,0.0,0.6472969968876503,-0.023190476754498812,4.1095890410958905e-05,0.041439434214031845,2.486047263939286e-08,0.0,0.04139833832362089,0.04139833832362089
211,1632873600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4553052.402142198,20429755.5798081,8561151.91956392,40974016.67629204,411454.67959833675,1893465.2768128272,0,33,4.433987869085845,1.0272874933797742,1824385.0580176283,1945133.1980186896,0.0,2.4405710767883043e-08,0.0,0.6457418940727458,-0.023442651075906373,4.1095890410958905e-05,0.041721279398965194,2.4405710767883043e-08,0.0,0.041680183508554236,0.041680183508554236
210,1632960000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4554378.46301489,20425259.208313465,8561151.91956392,40813111.23706402,107949.34207471348,484558.3704999317,0,14,4.470071137476016,0.9918099659911656,482541.2383177021,480589.82096627186,0.0,2.4501930131997876e-08,0.0,0.6742833413101682,-0.01910560108803616,4.1095890410958905e-05,0.042003271297830436,2.4501930131997876e-08,0.0,0.04196217540741948,0.04196217540741948
209,1633046400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4500707.188775002,20667698.13968224,8560654.293480529,41880227.290519886,92622.28568652051,419932.8750226523,0,25,4.64225098192565,1.0071067332431052,429975.8966764479,422917.22594544856,0.0,2.3877616352534994e-08,0.0,0.6896195752680714,-0.01701734745914185,4.1095890410958905e-05,0.042285409986999145,2.3877616352534994e-08,0.0,0.04224431409658819,0.04224431409658819
208,1633132800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4524553.440247629,20561825.59518155,8561077.889784737,40355229.401774414,74763.44423367821,339865.40810303786,0,24,4.462470516071379,0.9806786358992072,333629.6655727358,333298.74480781454,0.0,2.4779935954372996e-08,0.0,0.680777367117312,-0.01820151236918144,4.1095890410958905e-05,0.042567695542882866,2.4779935954372996e-08,0.0,0.04252659965247191,0.04252659965247191
