,Unnamed: 0,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
354,10,1650240000,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47336728.43609391,47220639.436618,42.03290371945852,94545528.84632096,214548.92135792485,214295.109747,214494.7918564696,60,1.0003890738009844,0.9993905235069324,214632.3967222547,214164.50191502986,643.4843755694088,1.057691476479496e-08,8.787199395262996e-05,1.0013369070235152,-2.231166875699131e-07,4.1095890410958905e-05,0.002870477027113183,1.0577772222135011e-08,8.787538883153188e-05,0.002917253130654854,0.002917256525533756
353,11,1650153600,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47275996.469363794,47281089.016422,42.03309611491344,94583260.27551712,295722.7468030622,295879.725021,295881.47489970125,76,1.0035777643470511,1.0009863816464433,296780.7731031862,296171.57535131543,887.6444246991038,1.0572695391203912e-08,9.725678807067402e-05,1.002927113263979,-1.0678715112177883e-06,4.1095890410958905e-05,0.0031322452206341556,1.0573624470922413e-08,9.726100764200818e-05,0.0031884061182938703,0.0031884103378652046
352,12,1650067200,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47274261.95016875,47281935.147643,42.03309611491344,94527449.26604415,91735.2288300578,91793.906544,91738.5920302643,33,1.0009647280219185,1.0003690627752713,91823.72837590726,91827.78425790212,275.21577609079293,1.0578937734641876e-08,0.00010016827862952965,1.0009330570379444,-1.0872296707375995e-07,4.1095890410958905e-05,0.0033941496770503177,1.0579966652785729e-08,0.0001001727813753693,0.003453222065268888,0.003453226568014728
351,13,1649980800,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,38608572.27829609,38542880.235732,34.29624889477439,77129106.73432408,55969.71491009034,55806.401479,55852.08418311951,25,0.9994422426793882,1.0001914408713375,55938.49739186668,55817.08510512535,167.55625254935853,1.2965273971661062e-08,0.00010234069134949692,0.9995881031071164,-2.121611941685586e-08,4.1095890410958905e-05,0.0036561904672932632,1.2966572739216098e-08,0.00010234541171196103,0.003717435268231801,0.0037174399885942654
350,14,1649894400,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,46786760.09139263,46769023.16585,41.58858558459538,93617780.13758934,74573.37295053995,74506.008672,74523.97826082898,37,1.002887385725176,0.9999840296874216,74788.69504307558,74504.81878775253,223.57193478248695,1.0681731595539946e-08,0.00010472882674913902,1.003241792683277,-1.3094050753670317e-06,4.1095890410958905e-05,0.0039183676623310015,1.0682824821757888e-08,0.00010473379152630381,0.003982000598669181,0.003982005563446346
349,15,1649808000,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,46874478.79020068,46872857.220584,41.67383729785276,93769963.62914383,17470.83218237219,17446.5914,17452.222227053677,17,1.0011618550390575,0.9996989446383012,17491.130756779807,17441.339010115662,52.35666668116103,1.0664395732891152e-08,0.000105287178961882,1.0018012553390037,-4.0483564089921487e-07,4.1095890410958905e-05,0.004180681333168956,1.0665512655490594e-08,0.00010529220221739103,0.004244872621719879,0.004244877644975388
348,16,1649721600,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47233639.923183285,47249143.980502,42.00079135908249,94459075.00545175,251995.18279858035,251600.768911,251765.24908918023,39,1.0006786428218108,0.999760346288244,252166.1975205175,251540.4718528498,755.2957472675407,1.0586595305345563e-08,0.00011328318937405201,1.0012562372152054,-1.9701893183565744e-07,4.1095890410958905e-05,0.004443131550849189,1.0587709991279247e-08,0.0001132890545471063,0.004515318849812281,0.004515324714985336
347,17,1649635200,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47243808.76735287,47239270.208941,42.00125917868152,94393058.50971268,262156.2345427955,262551.283933,262364.25625767,49,0.9987992467162788,0.999751061776183,261841.44958332027,262485.92488271685,787.09276877301,1.0593999344741053e-08,0.0001216216496506837,0.9993850373438717,-4.730146885290054e-08,4.1095890410958905e-05,0.004705718386451063,1.0595199528910693e-08,0.0001216284594800191,0.004786244145690788,0.004786250955520124
346,18,1649548800,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47299668.4346152,47182695.046404,42.00125917868152,94615497.36576404,369124.9227600679,368252.706274,368589.6164141244,60,0.9974024545495928,0.9995625262256131,368166.10399632057,368091.6053726581,1105.768849242373,1.0569093096178588e-08,0.00013330862356118061,0.9981756644239599,-4.167851326286609e-07,4.1095890410958905e-05,0.004968441911090582,1.0570378598689977e-08,0.00013331685485914872,0.005060654644240803,0.005060662875538771
345,19,1649462400,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47187496.60145215,47192060.140418,41.95608162097487,94432118.99726383,103996.93225824792,104065.870316,104027.67458513836,28,0.9997626476223122,0.9993399148802063,103972.24833910419,103997.17798352604,312.08302375541507,1.058961728931419e-08,0.0001366134633452424,1.0007605653331668,-7.225249254450006e-08,4.1095890410958905e-05,0.00523130219592105,1.0591029063785362e-08,0.00013662213523405633,0.0053268197688553336,0.005326828440744147
344,20,1649376000,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47212449.55703935,47166805.630306,41.95608162097487,94319489.36235124,730819.5226485964,727627.237511,729561.9088406313,49,0.999339065793368,0.9982975129720556,730336.4990272034,726388.4615779585,2188.6857265218937,1.0602262658126328e-08,0.00015981848429391958,1.001381091744278,-2.380978806337808e-07,4.1095890410958905e-05,0.005494299312132633,1.0603711161888994e-08,0.00015983032650224366,0.005613021906015594,0.005613033748223918
343,21,1649289600,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47265923.2262658,47273545.344027,42.02828180694036,94589532.75844064,203947.74831492853,203962.686069,204046.5352310444,50,0.9987088809892471,0.9997156251938908,203684.4274998789,203904.6842196956,612.1396056931333,1.0571994287716424e-08,0.00016629002070859237,0.9993300402768195,-5.6143362847649314e-08,4.1095890410958905e-05,0.005757433330952688,1.0573684013015208e-08,0.00016630289726469457,0.0058826274612503214,0.005882640337806424
342,22,1649203200,DAI,USDC,0x6b175474e89094c44da98b954eedeac495271d0f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,47298158.19560535,47240714.80626,42.02828180694036,94516264.56709357,968594.8103001724,966370.485569,967739.138028898,53,1.0021329511512698,0.998788659060106,970660.7757159161,965199.8814367251,2903.217414086694,1.05801896063099e-08,0.00019700661141797032,1.0036868884889603,-1.6928975020702453e-06,4.1095890410958905e-05,0.006020704323645543,1.058194912249504e-08,0.00019702459623210158,0.006176615044652554,0.006176633029466685
