,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
214,1632355200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39217460.159743674,12477.467928560012,454570.20233615045,78587229.39756685,8199974.400425939,2634.3350648502374,8226002.825514131,632,1.0020064299571672,3149.5416965402846,8216427.074710958,8296948.129403978,246.78008476542394,1.2724713769219113e-08,0.0009800301019964447,0.8047774879446686,-0.0058675725422161484,0.0,0.04087618368067292,0.000980500768947845,0.04185621378266936,0.04185668444962076
213,1632441600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37328031.54493675,12793.567745107208,448797.1554070877,74702900.6669402,15100635.710553745,5192.79779283485,15106263.531395176,709,1.0006273780739057,2920.6410793496975,15110109.518300584,15166298.550509904,453.1879059418553,1.3386361052544115e-08,0.0009860966389300288,0.8666562339274597,-0.00255471143082997,0.0,0.04115773566669845,0.0009865732541256556,0.04214383230562847,0.0421443089208241
212,1632528000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37431042.09317175,12764.083359328708,448731.6795884265,74958405.17692947,9181320.223759647,3164.104314418401,9190304.099305408,645,1.0012866458586192,2928.5579478710165,9193133.331402205,9266262.837882983,275.70912297916226,1.3340732071868809e-08,0.0009897748004694636,0.8648828298800822,-0.002628203974918697,0.0,0.041439434214031845,0.0009902550444407243,0.042429209014501305,0.04242968925847257
211,1632614400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38216367.414987855,12510.513060120133,448705.34437466814,76454345.64007087,10156946.088419734,3468.2083993704377,10159150.090082625,616,1.0002021626169129,3055.357774069286,10158999.443220811,10596617.495108861,304.77450270247874,1.307970124690839e-08,0.000993761159912487,0.8280916208581356,-0.004431303462694158,0.0,0.041721279398965194,0.0009942453513962501,0.04271504055887768,0.042715524750361444
210,1632700800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37468577.20047208,12766.031315511944,448694.74437466817,74989345.72061622,6425244.211295936,2101.8077526910224,6432110.081567945,437,1.000696467861494,2936.3664836755515,6429719.187391355,6171677.840131351,192.96330244703836,1.3335227696553673e-08,0.0009963343694876971,0.8620744659812924,-0.002747022276814226,0.0,0.042003271297830436,0.000996821119373159,0.042999605667318135,0.043000092417203595
209,1632787200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,36593635.24560153,13064.569667714664,448426.06148782495,73089119.1867917,8485965.530343695,2939.9005133715527,8489192.810368678,519,0.9986589019681616,2799.393379531642,8474585.018672703,8229938.033614,254.67578431106034,1.3681927092927875e-08,0.0009998188250009753,0.9024141981572692,-0.0013164946075587824,0.0,0.042285409986999145,0.0010003090482653132,0.04328522881200012,0.04328571903526446
208,1632873600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,36623746.555575974,12893.927343793632,445564.2803958109,73294924.21411712,5888999.260756858,2056.9587946493925,5890806.881957544,523,1.0006475457514046,2842.387063022477,5892812.657208186,5846673.067081741,176.72420645872631,1.3643509570713123e-08,0.0010022299634031716,0.8905341737816742,-0.001677731761649981,0.0,0.042567695542882866,0.0010027225985511645,0.043569925506286036,0.04357041814143403
207,1632960000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37595591.95940628,12567.635642443558,445547.94127872953,75322010.02431406,7895147.910046456,2649.4948614623186,7896246.236483907,474,1.0017399128286473,2996.66588717514,7908884.779179214,7939650.869589954,236.88738709451724,1.3276331840815167e-08,0.001005374958963142,0.8456084752595406,-0.003505093069520626,0.0,0.042850128041932556,0.0010058707476692241,0.0438555030008957,0.04385599878960178
206,1633046400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39461407.59960992,11969.735879635084,445363.546577512,79015113.87685616,6707305.646981537,2121.1619935714402,6707058.443295023,502,1.0011694803005105,3300.3380655694355,6715149.708805185,7000551.670622975,201.2117532988507,1.265580660376551e-08,0.0010079214559992969,0.7673647525044359,-0.008700859365052716,0.0,0.04313270756063936,0.0010084198061521832,0.044140629016638656,0.044141127366791544
205,1633132800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39994020.60997873,11813.884553231932,445334.7569467314,80019052.07806458,5684852.452215492,1707.4421016959213,5700996.269537161,482,1.000336344086633,3386.4790350745975,5686764.518721176,5782216.880996946,171.02988808611482,1.2497023821582205e-08,0.0010100588205849115,0.7472231693476226,-0.010520546740298564,0.0,0.04341543417553395,0.0010105593260985035,0.044425492996118865,0.044425993501632455
204,1633219200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40192062.44904349,11770.389890441003,445520.55380719405,80452293.07069601,5562028.074182584,1640.6526483949112,5581239.945766813,446,1.0013225604199776,3418.945272438929,5569384.192368302,5609301.61594419,167.4371983730044,1.2429726510358976e-08,0.0010121400191683487,0.7408572332196688,-0.011141611439274834,0.0,0.043698307963186966,0.001012642627856719,0.044710447982355316,0.044710950591043686
203,1633305600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40019623.10351149,11822.925299764089,445458.55380719405,80308933.16036575,5738324.131671696,1708.393260960704,5743988.816796376,389,1.0033694339480062,3389.921504442105,5757659.035805614,5791319.053374663,172.3196645038913,1.245191488228513e-08,0.001014285728963295,0.7487276955537212,-0.010377054271859198,0.0,0.0439813290002089,0.0010147905104889166,0.0449956147291722,0.04499611951069782
202,1633392000,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40795514.87855152,11600.492796564644,445440.3792428736,81645475.03546333,3915334.698776796,1134.751518027667,3911935.057140992,395,1.000667294903893,3521.545297620061,3917947.3816683255,3996078.872277557,117.35805171422976,1.224807620465975e-08,0.0010157231393239214,0.7188017073066416,-0.013473469285174011,0.0,0.04426449736325011,0.0010162293795197286,0.045280220502574034,0.04528072674276984
201,1633478400,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41230865.20097695,11482.757728949804,445425.6969275784,82358891.85548115,6521285.679645905,1855.7336406270704,6521445.165384024,350,0.9988489065891928,3586.6154471413033,6513779.070670074,6655802.941252818,195.64335496152074,1.2141979784705517e-08,0.0010180986369848761,0.7044783601008213,-0.015144913172625674,0.0,0.04454781312900091,0.001018607291231266,0.04556591176598579,0.04556642042023218
200,1633564800,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41220355.220781565,11494.141670671095,445423.3743741923,82506521.33275677,10216691.560880292,2885.6076867599163,10316489.226548828,377,1.000645117717164,3590.0573438765223,10223282.529617017,10359497.06739898,309.49467679646483,1.2120254058062918e-08,0.0010218497910972674,0.7050685909201122,-0.015073493273007887,0.0,0.044831276374191376,0.0010223622662965948,0.045853126165288645,0.04585363864048797
199,1633651200,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41086348.188720025,11529.255330885197,445304.03834981145,82068439.69469397,4534095.044721083,1260.944256786934,4537704.966322305,374,0.998731249096814,3559.0798404593233,4528342.407537961,4487801.28427334,136.13114898966916,1.2184952019560008e-08,0.001023508542616074,0.7098450877216673,-0.014503647344634829,0.0,0.045114887175591645,0.0010240227136604219,0.04613839571820772,0.04613890988925207
198,1633737600,DAI,WETH,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41143371.42621936,11499.284870071326,444978.4247248047,82377453.19307475,3389844.7588953646,945.1399227176248,3390529.4374153274,462,1.0011023688323484,3581.8411298687047,3393581.6181040704,3385341.0486709173,101.71588312245983,1.2139243946474268e-08,0.0010247432965345288,0.7070088386273112,-0.014840278250750183,0.0,0.045398645610011834,0.0010252587319949935,0.04642338890654636,0.04642390434200683
