,Unnamed: 0,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
272,92,1643155200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,717.71199161,10734.296221949751,0.0231226547214837,52753005.51894072,67.27065892,994.411244142584,2531151.6833757423,144,42187.22206022821,2468.4704939259354,2837962.2259959118,2454674.8149941484,7593.455050127227,1.8956265906801362e-08,0.00540444185748082,0.883969308911723,-0.0018983685760736169,4.1095890410958905e-05,0.024794344761933096,1.9056243024307477e-08,0.005418796156397199,0.030157690729002956,0.030172045027919335
271,93,1643068800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,715.20108777,10770.034274308951,0.0231237979811508,53029347.27575616,26.396836,398.1472003713512,963905.0196913312,91,41693.121546480164,2538.869042401299,1100566.4917905033,1010843.6013415704,2891.715059073994,1.885748272178296e-08,0.005458972324243628,0.8493922808811047,-0.003321453907409788,4.1095890410958905e-05,0.02506752537975443,1.8959667576675084e-08,0.005473622112643707,0.0304854018135871,0.03050005160198718
270,94,1642982400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,716.78015593,10745.776812133572,0.0231245090043708,52553558.132283,151.23691187,2256.690116550062,5123730.39895386,174,39958.148790966094,2564.632771805777,6043147.027187686,5787581.428714488,15371.191196861579,1.9028207328662534e-08,0.0057514585372260224,0.8058688526842701,-0.005794930231417639,4.1095890410958905e-05,0.025340848201184984,1.913236054506067e-08,0.005767709284629125,0.031051210848000048,0.03106746159540315
269,95,1642896000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,788.26208713,11305.341211465991,0.0248813806505361,57349299.06287197,49.30360318,710.7631478894219,1747903.3427133092,98,39150.76373486218,2611.1302832321066,1930273.7193775796,1855895.17965945,5243.710028139928,1.7437004747062404e-08,0.005842893133878917,0.7755251654228625,-0.008024123074444445,4.1095890410958905e-05,0.02561431330024866,1.7537576321238157e-08,0.0058596712494540714,0.03141611054371662,0.03143288865929177
268,96,1642809600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,781.30444159,11405.378808255944,0.0248830259845605,54737936.792270064,329.88140596,4728.74864500968,11633082.7927902,295,38167.82288608329,2504.6354095227566,12590855.07609342,11843791.299024,34899.248378370605,1.82688654085555e-08,0.0064804628053631175,0.7882011610424782,-0.007039075467228373,4.1095890410958905e-05,0.025887920751007654,1.837591495395016e-08,0.006500976869611793,0.03232728766595981,0.032347801730208486
267,97,1642723200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,789.69619638,11249.675137547276,0.024860566846129,57675124.07579528,317.56766716,4389.77296418279,11943947.072514685,243,39685.19930862341,2725.136130027666,12602736.16521918,11962728.907313164,35831.84121754405,1.7338497593621537e-08,0.0071017330980885345,0.7532247158952003,-0.009955552704312254,4.1095890410958905e-05,0.026161670627563027,1.745121476543149e-08,0.007126286026139994,0.033222307835240605,0.033246860763292065
266,98,1642636800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,810.28036874,10970.434355382704,0.0248827644380496,65681479.85484184,19.28343478,258.08853734167855,805456.0632170973,86,40957.339749805295,2825.047668973328,789798.189827672,729112.4208058447,2416.368189651292,1.522499191872704e-08,0.007138522284248644,0.7498772162686445,-0.010268259267900204,4.1095890410958905e-05,0.02643556300405414,1.5333489565885562e-08,0.00716333738256335,0.03353298939789183,0.03355780449620653
265,99,1642550400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,813.33041144,10931.656839614028,0.0248863374871569,67695807.54669978,17.3116892,232.49066353889444,725128.7535099584,69,42770.21418501447,2885.633708650035,740424.6549884018,670882.8956542474,2175.386260529875,1.4771963526842524e-08,0.007170657010745986,0.7666275472720198,-0.008763677336011133,4.1095890410958905e-05,0.026709597954658992,1.4877780085388215e-08,0.007195702300948288,0.03383915907499402,0.03386420436519632
264,100,1642464000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,815.49115081,10906.739707802992,0.024891751626098,69088912.29341869,50.73302918,667.3626230025178,2092442.704515912,76,44659.86242853426,3158.4806490011297,2265730.1037616143,2107851.9306200887,6277.328113547736,1.4474102526799493e-08,0.007261515701455837,0.7313467884795916,-0.01211222918051702,4.1095890410958905e-05,0.026983775553594325,1.4578253859655746e-08,0.007287214783747941,0.0342041953646392,0.03422989444693131
263,101,1642377600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,825.93485971,10867.778568874975,0.0250081682233435,69799875.57786566,13.7912725,180.30694155184105,585774.0583028545,55,43843.28172788118,3012.6897720905504,604654.6456034802,543208.8786501602,1757.3221749085637,1.4326673102510678e-08,0.007286692281791545,0.7527189320125515,-0.010002409472780638,4.1095890410958905e-05,0.027258095875115407,1.4431074646545219e-08,0.007312574831232076,0.034503692266495994,0.03452957481593653
262,102,1642291200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,834.36201823,10758.665443051332,0.0250095519821552,72106184.08600372,13.46834609,173.248231468919,579834.8416734405,50,46164.456717214256,3160.7047893879694,621758.8801242668,547586.5149568077,1739.5045250203216,1.386843601108142e-08,0.007310816488987776,0.7554539435706542,-0.009750681352560742,4.1095890410958905e-05,0.027532558993516143,1.3969849987204608e-08,0.007336875448498674,0.03480227959209296,0.03482833855160386
261,103,1642204800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,828.05276284,10730.417800626232,0.0248826872510612,71635868.34239735,15.62104667,202.38235088586407,672469.74536537,54,45380.33782406848,3141.3812606349998,708888.3750501401,635760.1245561106,2017.40923609611,1.395948737886876e-08,0.007338978487757073,0.7471903839245599,-0.010523687518067537,4.1095890410958905e-05,0.027807164983129184,1.406190639909241e-08,0.0073652440683453215,0.0351050475804753,0.03513131316106355
260,104,1642118400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,825.16397139,10772.436189714548,0.0248885359633843,71262501.97040685,40.22814828,529.6014011229697,1741238.7720330332,85,45781.98718091677,3171.9323047520634,1841724.5688669789,1679859.7928639033,5223.7163160990995,1.4032625467111296e-08,0.00741228094236733,0.7465431717567113,-0.010585810862011158,4.1095890410958905e-05,0.02808191391832593,1.413597917859625e-08,0.007439086413424592,0.0354530989702823,0.03547990444133956
259,105,1642032000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,824.50527736,10774.747681566823,0.0248830949038143,69941727.76533008,24.93394883,324.95399867739263,1069965.3326178207,71,44349.70240251381,3041.5917847343794,1105813.2103300074,988377.4127937438,3209.895997853462,1.4297616486616124e-08,0.007458174804306563,0.7541782120302627,-0.009867595771048676,4.1095890410958905e-05,0.0283568058735163,1.4403977691166066e-08,0.007485321683768636,0.035773884787411905,0.03580103166687398
258,106,1641945600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,825.83784436,10760.22483869039,0.0248875341177847,72666484.07293814,16.26396318,212.1310958799349,707357.1305658962,69,47834.57271949066,3315.939742295347,777979.7294408286,703413.9314049409,2122.0713916976883,1.376150246922999e-08,0.007487377695003293,0.7461385301472002,-0.01062476866833395,4.1095890410958905e-05,0.028631840923149077,1.3864511742064153e-08,0.007514743167496327,0.03607812272774141,0.036105488200234445
257,107,1641859200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,823.63311518,10901.016118724114,0.025017102280066,70660239.74878845,23.34268354,312.3864853365281,986201.627554141,63,47251.04176632872,3268.7021272073707,1102966.114886734,1021098.3691303435,2958.604882662423,1.415223049844161e-08,0.007529248553256546,0.7476877074162089,-0.010476108737373924,4.1095890410958905e-05,0.028907019141711787,1.4258580875884606e-08,0.007556928674495556,0.036395171804557376,0.03642285192579638
256,108,1641772800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,813.41357374,11031.863264669591,0.0250112467346329,67698308.41407536,113.97135701,1534.1823079521705,4606963.122006954,102,47147.38825681389,3308.457270014653,5373451.819106418,5075776.610272218,13820.889366020861,1.4771417830465126e-08,0.007733402684870673,0.7370828528687804,-0.011520614983841604,4.1095890410958905e-05,0.029182340603730816,1.4883044381431123e-08,0.007762625584320894,0.03687464739819053,0.03690387029764075
255,109,1641686400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,821.14160221,10925.467978223527,0.0250135430397863,68789211.36757603,10.29905379,137.86476661993237,431308.78137485386,49,45841.33922566601,3151.622085020145,472122.4184907712,434497.6432255269,1293.9263441245616,1.4537163315574112e-08,0.0077522127034535355,0.752328232481438,-0.010038699639733029,4.1095890410958905e-05,0.029457805383771185,1.4650009871451038e-08,0.00778158161803525,0.03716892219681376,0.03719829111139548
254,110,1641600000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,816.03739493,10995.681021085144,0.0250161492573537,68036697.30078973,56.13174523,747.6362809219885,2301336.325949545,101,44550.94491969922,3012.009939592284,2500722.2899883194,2251887.9093368384,6904.008977848635,1.4697950366094455e-08,0.007853687484737025,0.7650410120318164,-0.008899823892689063,4.1095890410958905e-05,0.02973341355643666,1.481232366648605e-08,0.00788384603361147,0.03754600515076273,0.03757616369963717
253,111,1641513600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,831.52016521,10839.107713973995,0.0250744885322063,69128326.36216933,123.36674039,1594.216984668996,5113399.621745948,137,44684.36640929332,3022.9043768712827,5512564.630306926,4819165.500638447,15340.198865237844,1.4465850001357083e-08,0.008075596500512544,0.7645667251788747,-0.008940778560629914,4.1095890410958905e-05,0.030009165196370202,1.4579896535513101e-08,0.008107504545900833,0.03804366580647179,0.03807557385186008
252,112,1641427200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,845.39494997,10648.03967826132,0.0250645459364109,72712123.91232407,62.11734887,779.6232092100284,2671316.090436441,95,46704.10592363185,3175.6998023629208,2901135.241319673,2475849.2714058333,8013.948271309323,1.3752864669526023e-08,0.008185811246556443,0.7606761833429968,-0.009281174493591116,4.1095890410958905e-05,0.03028506037825318,1.3864366082353366e-08,0.008218612858499308,0.038429775734398666,0.03846257734634153
251,113,1641340800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,855.41016302,10513.967713114518,0.0250561033470664,74551174.50554243,76.14963605,931.5031194545018,3339545.3733160966,117,49253.20023612478,3275.8358513293647,3750613.272278676,3051451.3143341965,10018.63611994829,1.3413604904717578e-08,0.008320197273153562,0.777672104186578,-0.007851686167078209,4.1095890410958905e-05,0.030561099176806272,1.352384613046632e-08,0.008354103351822621,0.03884020055954888,0.038874106638217935
250,114,1641254400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,861.85422679,10432.573672373728,0.0250561033470664,79073397.75099722,14.74639194,180.07745361725293,687160.3945291184,49,49103.62220928546,3235.100524399812,724101.2587718121,582568.6646297578,2061.481183587355,1.2646478189150393e-08,0.008346267749979144,0.7850728307444708,-0.007274838441685083,4.1095890410958905e-05,0.030837281666788785,1.2752128174979125e-08,0.008380391624106035,0.03914245352635697,0.03917657740048386
249,115,1641168000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,854.37022402,10527.972536121108,0.0250615266479257,78792233.77340463,16.72368394,207.1309267379237,779951.6460252653,65,49396.58766758563,3243.152203153185,826092.9198672038,671757.1213912582,2339.854938075796,1.2691606166108442e-08,0.008375964267339026,0.7877960810786245,-0.007069336407823701,4.1095890410958905e-05,0.031113607922998887,1.2797966796119351e-08,0.008410337009911265,0.039448476299926954,0.03948284904249919
248,116,1641081600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,853.36726173,10550.800321788382,0.0250746907256992,80807377.72533706,17.95847708,225.4375908773849,851356.6824620386,49,49507.8690312052,3323.61747793532,889085.9312765404,749268.3172237085,2554.0700473861157,1.2375107671467617e-08,0.008407571159175899,0.770455211970449,-0.008440568760915257,4.1095890410958905e-05,0.03139007802027394,1.2479186497518597e-08,0.008442209726360322,0.039756553289038876,0.039791191856223304
247,117,1640995200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,845.02626023,10654.265885938732,0.0250746907256992,79903993.22380006,23.32167943,293.6267406563124,1098560.6876818084,77,47802.15104825724,3174.1677853743486,1114826.4428118938,932020.5411157353,3295.6820630454254,1.2515019082952937e-08,0.008448816683086259,0.7789359682767758,-0.007751254173318012,4.1095890410958905e-05,0.03166669203348993,1.2620673498780628e-08,0.008483803453633806,0.04007441282616523,0.04010939959671278
246,118,1640908800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,846.79558103,10655.152863775287,0.0251030110825636,78416637.74859056,31.002967,392.74706424136815,1476313.284644024,128,48878.18315846608,3219.747038282505,1515368.6994818798,1264546.1968852938,4428.939853932072,1.2752395776086099e-08,0.008505296276972081,0.7851949544948068,-0.007265545470287127,4.1095890410958905e-05,0.03194345003756216,1.2860584595413365e-08,0.008540762209293297,0.04040765042412328,0.0404431163564445
245,119,1640822400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,843.97472405,10697.001513424417,0.0251117152137272,79126294.85868728,26.45509713,335.26189142836773,1246427.5848121396,73,46974.668839006205,3102.587045045668,1242719.4267854935,1040179.2010431611,3739.282754436419,1.2638023829953285e-08,0.008552553421529583,0.7831121291172374,-0.007425035821856829,4.1095890410958905e-05,0.03222035210744478,1.2745962186280298e-08,0.008588422965885153,0.040731809638563404,0.04076767918291898
244,120,1640736000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,841.10738906,10732.45758630691,0.0251117152137272,77725181.24882253,35.47026955,449.1626995638356,1666181.8199720988,90,49061.619626482585,3271.430360933787,1740228.8727109076,1469404.492352113,4998.545459916297,1.2865843268974676e-08,0.008616863923989712,0.775690369169187,-0.0080107721119973,4.1095890410958905e-05,0.03249739831813081,1.2976340572781418e-08,0.008653285794141558,0.041073166351709565,0.04110958822186141
243,121,1640649600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,851.55894968,10622.202618011292,0.0251387383154318,80864988.21192099,29.5202068,370.7528615562151,1427857.9418194855,85,48645.60294748282,3237.0694169017543,1436028.2589203822,1200152.749372434,4283.573825458457,1.2366291297530685e-08,0.008669835845709808,0.777276927149588,-0.007883252320761258,4.1095890410958905e-05,0.032774588744652666,1.2473300350341823e-08,0.008706716097039364,0.04140332869995152,0.041440208951281074
242,122,1640563200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,848.45295064,10662.698412122272,0.0251419490911533,86208173.07988466,44.56518145,556.6603480265035,2268244.9585514474,98,48926.30614934092,3232.1350681100885,2180409.711223629,1799201.4318828282,6804.734875654342,1.15998282329142e-08,0.00874876960143792,0.7829555832774172,-0.0074371090681673024,4.1095890410958905e-05,0.03305192346208141,1.1700824644112604e-08,0.008786337106569073,0.04175959717310837,0.041797164678239525
241,123,1640476800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,852.47980125,10619.257909929864,0.0251521290911533,86709262.75784355,28.3853591,349.5790868840196,1414885.684846209,100,46845.51443420816,3223.183847034921,1329726.749439232,1126757.6661057894,4244.657054538627,1.1532793247161382e-08,0.00879772235365302,0.7517390880464913,-0.010093579260508356,4.1095890410958905e-05,0.03332940254552741,1.1634124256411304e-08,0.008835719974167428,0.04208602900876947,0.04212402662928388
240,124,1640390400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,856.12043344,10572.958520530692,0.0251520214844025,86706163.5153645,13.76815842,171.35983650029115,699147.5849669068,55,47210.1499963634,3429.2760410904184,649996.8241818937,587640.1817156199,2097.4427549007205,1.1533205477633641e-08,0.008821912591922863,0.712060890709074,-0.014244166895532206,4.1095890410958905e-05,0.0336070260701401,1.1635109651638545e-08,0.008860123950608733,0.042387842771652,0.04242605413033788
239,125,1640304000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,849.61629533,10656.583977604789,0.0251558008959093,86169748.21621686,21.51727586,268.3670282791061,1100614.4225924436,81,48652.83713490092,3822.8759311773833,1046876.5180033152,1025933.8531297948,3301.843267777331,1.1605000834989132e-08,0.008860230485802421,0.658267123742005,-0.021464495960597074,4.1095890410958905e-05,0.03388479411110823,1.1707822580834054e-08,0.008898781345777592,0.042703928706499694,0.04274247956647487
238,126,1640217600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,855.8479461,10578.138553133947,0.0251557414154019,86674517.28125526,25.18537152,309.76734939123185,1236856.5866107584,81,49536.98885170037,3794.4625038745194,1247607.4682121722,1175400.5921896268,3710.5697598322754,1.1537416432964269e-08,0.00890304087432517,0.6752483578465863,-0.018969379339481174,4.1095890410958905e-05,0.03416270674365918,1.16400853790964e-08,0.008941972694587134,0.04302465172757339,0.04306358354783535
237,127,1640131200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,858.62654293,10503.168066969876,0.0251082045588894,83771975.06961928,20.25055842,246.75980831445727,990690.314574756,84,50058.20140847405,3927.6730520628585,1013706.5320224301,969191.8494488903,2972.070943724268,1.1937166327628578e-08,0.00893851897951792,0.6592104912809997,-0.02132033240847442,4.1095890410958905e-05,0.03444076404306007,1.2043908142980979e-08,0.008977768044027772,0.04333818713216703,0.04337743619667688
236,128,1640044800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,860.19987556,10478.515023409756,0.0251025736529926,84400951.54772255,95.29196646,1142.2212415557628,4568643.184489283,127,50013.060690824954,3886.1725566532264,4765842.901912035,4438868.842560382,13705.92955346785,1.1848207652428816e-08,0.009100909678936968,0.6656494091676234,-0.020353985455459744,4.1095890410958905e-05,0.034718966084616665,1.1954578112469795e-08,0.009141616649478712,0.04377877987314267,0.04381948684368442
235,129,1639958400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,872.51221286,10405.796021963031,0.0251978419057947,81953341.49780132,31.14632927,374.2109288053915,1452981.9716719785,120,51781.43254840114,3952.129205613061,1612801.5482247972,1478929.9407913778,4358.9459150159355,1.2202065000935056e-08,0.009154097820327552,0.6776838326994054,-0.018628506217202134,4.1095890410958905e-05,0.034997312943674475,1.2313611601505625e-08,0.009195291016468187,0.04411031487359107,0.044151508069731706
234,130,1639872000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,871.86656323,10379.004915507508,0.0251574528721683,81850669.99331534,23.6541166,282.6741815173113,1114773.3270570796,90,52628.24547379549,3928.196641920124,1244874.6548905806,1110399.7705938218,3344.319981171239,1.2217370976702683e-08,0.00919495661820232,0.692962718020052,-0.01658339681006238,4.1095890410958905e-05,0.03527580469561775,1.2329713258289614e-08,0.009236525522879997,0.04442966542340911,0.04447123432808679
233,131,1639785600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,876.82788164,10360.456410341429,0.0252074044911279,82390035.1715136,19.8956477,236.8293669893796,925314.3544337888,87,46960.81425477236,3432.011090340409,934315.816118089,812801.0140258495,2775.9430633013662,1.2137390133628083e-08,0.009228649322150347,0.7077357506163744,-0.014753518766137286,4.1095890410958905e-05,0.035554441415870275,1.2249497447378491e-08,0.009270529430347976,0.04474199484760966,0.044783874955807296
232,132,1639699200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,873.28804321,10433.379573552082,0.0252457106911511,81128892.76471426,60.18059179,729.3361136995826,2808863.651508493,126,45984.56275790308,3493.282638022653,2767378.1999750016,2547777.1832696674,8426.590954525478,1.2326064931024603e-08,0.009332516029403012,0.6808673898663644,-0.018189186312709826,4.1095890410958905e-05,0.03583322317989501,1.2440334078728045e-08,0.009375359036967061,0.04512464331888707,0.045167486326451116
231,133,1639612800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,869.30795266,10416.431751253924,0.0251702724863564,82747864.68655111,26.86310702,321.5070954551781,1299247.1239955383,79,46165.47641071986,3430.2085188734395,1240148.133450453,1102836.377708608,3897.741371986615,1.20849039886165e-08,0.009379619859655929,0.6961150105407884,-0.016181018717328466,4.1095890410958905e-05,0.036112150063194126,1.2198204302437054e-08,0.009422904482540614,0.045450674032439096,0.04549395865532378
230,134,1639526400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,863.0904093,10471.838558130976,0.0251478793510785,84139418.12768887,68.59660784,855.6698769039295,3281759.657096232,154,44757.2080853748,3206.488003967834,3070192.651045732,2743695.1956490832,9845.278971288695,1.1885035839948562e-08,0.009496631353083986,0.721967364719715,-0.01312110232539232,4.1095890410958905e-05,0.03639122214130919,1.199702739743997e-08,0.009541018564094604,0.04584675760398221,0.04589114481499283
229,135,1639440000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,848.84575025,10656.933434618046,0.0251619789921061,81979896.73411228,42.46021936,527.4430500920371,1996855.4305375512,133,45054.519064552056,3259.0724039514243,1913024.7626401824,1718975.0892109268,5990.566291612654,1.2198112462172627e-08,0.009569704954421178,0.7150370530545659,-0.013900446751328177,4.1095890410958905e-05,0.03667043948982118,1.2314494879621128e-08,0.0096147893620187,0.046199048553831404,0.04624413296142892
228,136,1639353600,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,856.28432527,10607.914322111665,0.0252156788437175,80165214.46829224,38.8633265,479.4584012604605,1849134.027519761,116,46437.982638008456,3410.86698956746,1804734.4812622538,1635368.8337300944,5547.4020825592825,1.2474238441606493e-08,0.009638904570730486,0.7041947112472806,-0.015179314714142023,4.1095890410958905e-05,0.03694980218435018,1.2594175616674135e-08,0.009684654318062756,0.04654761086466971,0.04659336061200198
227,137,1639267200,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,867.03817364,10516.123009120429,0.0252652220621223,87263658.9459264,17.08992581,208.64614994566128,850375.7093949531,98,45045.070157214075,3288.2196102783696,769816.9070930335,686074.3618604046,2551.1271281848594,1.1459524068543329e-08,0.009668139273457834,0.7085502421257667,-0.01465670258094176,4.1095890410958905e-05,0.03722931030055565,1.1570505597796691e-08,0.00971417214878011,0.046856353683602525,0.0469023865589248
226,138,1639180800,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,868.42223279,10498.87193622358,0.0252653816535123,85659057.12322588,33.38923992,403.5321551682156,1613406.1278766962,154,47059.92773763811,3425.565876759837,1571295.2178498616,1382325.980919595,4840.218383630088,1.1674188738284124e-08,0.009724644896402844,0.7105638849734404,-0.014419136888313977,4.1095890410958905e-05,0.03750896391413683,1.1787593817385165e-08,0.009771226677073782,0.047192512920128715,0.04723909470079965
225,139,1639094400,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,868.99097558,10504.846577134957,0.0252823022719884,82168684.39243075,56.30113812,669.5748906060097,2701646.0945654884,134,48216.17422980591,3602.297926033203,2714625.484930287,2412008.239753938,8104.938283696465,1.21700865408053e-08,0.009823282696723315,0.6923047604169384,-0.01666821254593709,4.1095890410958905e-05,0.0377887631008319,1.2289003215075113e-08,0.009870828289700113,0.04757094990714426,0.04761849550012105
224,140,1639008000,WBTC,WETH,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,890.23428258,10270.448670931575,0.0253047973420628,85568366.10950339,26.9886198,309.61373737151246,1320156.3907587172,112,47859.085776478285,3568.09541009596,1291650.66999696,1104731.3552179495,3960.4691722761518,1.1686561815616321e-08,0.009869566964523964,0.6937646030009372,-0.016480416333220504,4.1095890410958905e-05,0.03806870793641859,1.1801917860595237e-08,0.009917569421560735,0.047897179010531594,0.04794518146756836
